date,^GSPC,^GSPTSE,^FTSE,^GDAXI,^FCHI,^N225,^HSI,^IRX
2011-10-31,1253.300049,12252.099609,5544.200195,6141.339844,3242.840088,8988.389648,19864.869141,0.005
2011-11-01,1218.280029,12115.099609,5421.600098,5834.509766,3068.330078,8835.519531,19369.960938,0.005
2011-11-02,1237.900024,12241.799805,5484.100098,5965.629883,3110.590088,8640.419922,19733.710938,0.005
2011-11-03,1261.150024,12468.400391,5545.600098,6133.180176,3195.469971,nan,19242.50,0.005
2011-11-04,1253.22998,12408.299805,5527.200195,5966.160156,3123.550049,8801.400391,19842.789062,0.005
2011-11-07,1261.119995,12462.00,5510.799805,5928.680176,3103.600098,8767.089844,19677.890625,0.005
2011-11-08,1275.920044,12488.900391,5567.299805,5961.439941,3143.300049,8655.509766,19678.470703,0.005
2011-11-09,1229.099976,12156.200195,5460.399902,5829.540039,3075.159912,8755.44043,20014.429688,0.005
2011-11-10,1239.699951,12108.900391,5444.799805,5867.810059,3064.840088,8500.799805,18963.890625,0.005
2011-11-11,1263.849976,12276.900391,5545.399902,6057.029785,3149.379883,8514.469727,19137.169922,0.005
2011-11-14,1251.780029,12224.200195,5519.00,5985.02002,3108.949951,8603.700195,19508.179688,0.005
2011-11-15,1257.810059,12229.299805,5517.399902,5933.140137,3049.129883,8541.929688,19348.439453,0.01
2011-11-16,1236.910034,12174.400391,5509.00,5913.359863,3064.899902,8463.160156,18960.900391,0.005
2011-11-17,1216.130005,11915.400391,5423.100098,5850.169922,3010.290039,8479.629883,18817.470703,0.005
2011-11-18,1215.650024,11892.400391,5362.899902,5800.240234,2997.01001,8374.910156,18491.230469,0.005
2011-11-21,1192.97998,11784.700195,5222.600098,5606.00,2894.939941,8348.269531,18225.849609,0.005
2011-11-22,1188.040039,11795.200195,5206.799805,5537.390137,2870.679932,8314.740234,18251.589844,0.015
2011-11-23,1161.790039,11571.700195,5139.799805,5457.77002,2822.429932,nan,17864.429688,0.015
2011-11-24,nan,11485.299805,5127.600098,5428.149902,2822.25,8165.180176,17935.099609,nan
2011-11-25,1158.670044,11462.099609,5164.700195,5492.870117,2856.969971,8160.009766,17689.480469,0.005
2011-11-28,1192.550049,11640.200195,5312.799805,5745.330078,3012.929932,8287.490234,18037.810547,0.01
2011-11-29,1195.189941,11732.50,5337.00,5799.910156,3026.76001,8477.820312,18256.199219,0.015
2011-11-30,1246.959961,12204.099609,5505.399902,6088.839844,3154.620117,8434.610352,17989.349609,0.015
2011-12-01,1244.579956,12113.299805,5489.299805,6035.879883,3129.949951,8597.379883,19002.259766,0.015
2011-12-02,1244.280029,12075.099609,5552.299805,6080.680176,3164.949951,8643.75,19040.390625,0.015
2011-12-05,1257.079956,12119.299805,5568.00,6106.089844,3201.280029,8695.980469,19179.689453,0.015
2011-12-06,1258.469971,12081.299805,5568.700195,6028.819824,3179.629883,8575.160156,18942.230469,0.005
2011-12-07,1261.01001,12148.700195,5546.899902,5994.72998,3175.97998,8722.169922,19240.580078,0.005
2011-12-08,1234.349976,11951.799805,5483.799805,5874.439941,3095.48999,8664.580078,19107.810547,0.005
2011-12-09,1255.189941,12034.799805,5529.200195,5986.709961,3172.350098,8536.459961,18586.230469,0.005
2011-12-12,1236.469971,11907.900391,5427.899902,5785.430176,3089.590088,8653.820312,18575.660156,0.005
2011-12-13,1225.72998,11759.900391,5490.200195,5774.259766,3078.719971,8552.80957,18447.169922,0.005
2011-12-14,1211.819946,11543.099609,5366.799805,5675.140137,2976.169922,8519.129883,18354.429688,0.005
2011-12-15,1215.75,11504.400391,5400.899902,5730.620117,2998.72998,8377.370117,18026.839844,0.005
2011-12-16,1219.660034,11635.400391,5387.299805,5701.779785,2972.300049,8401.719727,18285.390625,0.005
2011-12-19,1205.349976,11539.700195,5365.00,5670.709961,2974.199951,8296.120117,18070.210938,0.005
2011-12-20,1241.300049,11716.900391,5419.600098,5847.029785,3055.389893,8336.480469,18080.199219,0.005
2011-12-21,1243.719971,11753.50,5389.700195,5791.529785,3030.469971,8459.980469,18416.449219,0.005
2011-12-22,1254.00,11876.50,5457.00,5852.180176,3071.800049,8395.160156,18378.230469,0.005
2011-12-23,1265.329956,11926.700195,5512.700195,5878.930176,3102.090088,nan,18629.169922,0.005
2011-12-26,nan,nan,5512.700195,nan,nan,8479.339844,nan,nan
2011-12-27,1265.430054,11926.700195,5512.700195,5889.759766,3103.110107,8440.55957,18629.169922,0.005
2011-12-28,1249.640015,11728.400391,5507.399902,5771.27002,3071.080078,8423.620117,18518.669922,0.005
2011-12-29,1263.02002,11841.700195,5566.799805,5848.779785,3127.560059,8398.889648,18397.919922,0.005
2011-12-30,1257.599976,11955.099609,5572.299805,5898.350098,3159.810059,8455.349609,18434.390625,0.005
2012-01-02,nan,nan,5572.299805,nan,3222.300049,nan,nan,nan
2012-01-03,1277.060059,12208.400391,5699.899902,6166.569824,3245.399902,nan,18877.410156,0.005
2012-01-04,1277.300049,12226.50,5668.50,6111.549805,3193.649902,8560.110352,18727.310547,0.01
2012-01-05,1281.060059,12237.400391,5624.299805,6095.990234,3144.909912,8488.709961,18813.410156,0.01
2012-01-06,1277.810059,12188.599609,5649.700195,6057.919922,3137.360107,8390.349609,18593.060547,0.015
2012-01-09,1280.699951,12196.700195,5612.299805,6017.22998,3127.689941,nan,18865.720703,0.005
2012-01-10,1292.079956,12270.700195,5696.700195,6162.97998,3210.790039,8422.259766,19004.279297,0.01
2012-01-11,1292.47998,12260.900391,5670.799805,6152.339844,3204.830078,8447.879883,19151.939453,0.015
2012-01-12,1295.50,12274.299805,5662.399902,6179.209961,3199.97998,8385.589844,19095.380859,0.02
2012-01-13,1289.089966,12231.099609,5636.600098,6143.080078,3196.48999,8500.019531,19204.419922,0.02
2012-01-16,nan,12258.599609,5657.399902,6220.009766,3225.00,8378.360352,19012.199219,nan
2012-01-17,1293.670044,12232.799805,5694.00,6332.930176,3269.98999,8466.400391,19627.75,0.02
2012-01-18,1308.040039,12327.50,5702.399902,6354.569824,3264.929932,8550.580078,19686.919922,0.025
2012-01-19,1314.50,12380.700195,5741.200195,6416.259766,3328.939941,8639.679688,19942.949219,0.04
2012-01-20,1315.380005,12397.099609,5728.600098,6404.390137,3321.50,8766.360352,20110.369141,0.04
2012-01-23,1316.00,12521.700195,5782.600098,6436.620117,3338.419922,8765.900391,20110.369141,0.035
2012-01-24,1314.650024,12395.200195,5751.899902,6419.220215,3322.649902,8785.330078,nan,0.035
2012-01-25,1326.060059,12539.200195,5723.00,6421.850098,3312.47998,8883.69043,nan,0.035
2012-01-26,1318.430054,12464.299805,5795.200195,6539.850098,3363.22998,8849.469727,20439.140625,0.045
2012-01-27,1316.329956,12466.50,5733.50,6511.97998,3318.76001,8841.219727,20501.669922,0.05
2012-01-30,1313.01001,12436.400391,5671.100098,6444.450195,3265.639893,8793.049805,20160.410156,0.045
2012-01-31,1312.410034,12452.200195,5681.600098,6458.910156,3298.550049,8802.509766,20390.490234,0.055
2012-02-01,1324.089966,12517.700195,5790.700195,6616.640137,3367.459961,8809.790039,20333.369141,0.055
2012-02-02,1325.540039,12553.50,5796.100098,6655.629883,3376.659912,8876.820312,20739.449219,0.075
2012-02-03,1344.900024,12577.299805,5901.100098,6766.669922,3427.919922,8831.929688,20756.980469,0.07
2012-02-06,1344.329956,12559.900391,5892.200195,6764.830078,3405.27002,8929.200195,20709.939453,0.065
2012-02-07,1347.050049,12512.400391,5890.299805,6754.200195,3411.540039,8917.519531,20699.189453,0.08
2012-02-08,1349.959961,12521.00,5875.899902,6748.759766,3410.00,9015.589844,21018.460938,0.075
2012-02-09,1351.949951,12497.900391,5895.50,6788.799805,3424.709961,9002.240234,21010.009766,0.085
2012-02-10,1342.640015,12389.400391,5852.399902,6692.959961,3373.139893,8947.169922,20783.859375,0.08
2012-02-13,1351.77002,12398.700195,5905.700195,6738.470215,3384.550049,8999.179688,20887.400391,0.095
2012-02-14,1350.50,12354.50,5899.899902,6728.189941,3375.639893,9052.070312,20917.830078,0.11
2012-02-15,1343.22998,12362.00,5892.200195,6757.939941,3390.350098,9260.339844,21365.230469,0.105
2012-02-16,1358.040039,12485.599609,5885.399902,6751.959961,3393.25,9238.099609,21277.279297,0.095
2012-02-17,1361.22998,12458.299805,5905.100098,6848.029785,3439.620117,9384.169922,21491.619141,0.075
2012-02-20,nan,nan,5945.299805,6948.299805,3472.540039,9485.089844,21424.789062,nan
2012-02-21,1362.209961,12623.400391,5928.200195,6908.180176,3465.23999,9463.019531,21478.720703,0.07
2012-02-22,1357.660034,12701.299805,5916.600098,6843.870117,3447.370117,9554.00,21549.279297,0.08
2012-02-23,1363.459961,12731.299805,5937.899902,6809.459961,3447.310059,9595.570312,21380.990234,0.085
2012-02-24,1365.73999,12725.799805,5935.100098,6864.430176,3467.030029,9647.379883,21406.859375,0.09
2012-02-27,1367.589966,12700.400391,5915.600098,6849.600098,3441.449951,9633.929688,21217.859375,0.10
2012-02-28,1372.180054,12740.50,5927.899902,6887.629883,3453.98999,9722.519531,21568.730469,0.095
2012-02-29,1365.680054,12644.00,5871.50,6856.080078,3452.449951,9723.240234,21680.080078,0.075
2012-03-01,1374.089966,12723.50,5931.299805,6941.77002,3499.72998,9707.370117,21387.960938,0.07
2012-03-02,1369.630005,12643.799805,5911.100098,6921.370117,3501.169922,9777.030273,21562.259766,0.06
2012-03-05,1364.329956,12524.00,5874.799805,6866.459961,3487.540039,9698.589844,21265.310547,0.06
2012-03-06,1343.359985,12298.599609,5765.799805,6633.109863,3362.560059,9637.629883,20806.25,0.07
2012-03-07,1352.630005,12350.200195,5791.399902,6671.109863,3392.330078,9576.05957,20627.779297,0.075
2012-03-08,1365.910034,12461.900391,5859.700195,6834.540039,3478.360107,9768.959961,20900.730469,0.075
2012-03-09,1370.869995,12503.599609,5887.50,6880.209961,3487.47998,9929.740234,21086.00,0.08
2012-03-12,1371.089966,12428.00,5892.799805,6901.350098,3490.060059,9889.860352,21134.179688,0.075
2012-03-13,1395.949951,12537.700195,5955.899902,6995.910156,3550.159912,9899.080078,21339.699219,0.08
2012-03-14,1394.280029,12377.900391,5945.399902,7079.419922,3564.51001,10050.519531,21307.890625,0.08
2012-03-15,1402.599976,12455.799805,5940.700195,7144.450195,3580.209961,10123.280273,21353.529297,0.075
2012-03-16,1404.170044,12497.00,5965.600098,7157.819824,3594.830078,10129.830078,21317.849609,0.08
2012-03-19,1409.75,12479.700195,5961.100098,7154.220215,3577.879883,10141.990234,21115.289062,0.075
2012-03-20,1405.52002,12430.700195,5891.399902,7054.939941,3530.830078,nan,20888.240234,0.095
2012-03-21,1402.890015,12436.50,5892.00,7071.319824,3527.370117,10086.490234,20856.630859,0.085
2012-03-22,1392.780029,12361.799805,5845.700195,6981.259766,3472.459961,10127.080078,20901.560547,0.07
2012-03-23,1397.109985,12465.700195,5854.899902,6995.620117,3476.179932,10011.469727,20668.800781,0.07
2012-03-26,1416.51001,12574.799805,5902.700195,7079.22998,3501.97998,10018.240234,20668.859375,0.07
2012-03-27,1412.52002,12512.00,5869.600098,7078.899902,3469.590088,10255.150391,21046.910156,0.08
2012-03-28,1405.540039,12413.900391,5809.00,6998.799805,3430.149902,10182.570312,20885.419922,0.075
2012-03-29,1403.280029,12339.400391,5742.00,6875.149902,3381.120117,10114.790039,20609.390625,0.055
2012-03-30,1408.469971,12392.200195,5768.50,6946.830078,3423.810059,10083.55957,20555.580078,0.065
2012-04-02,1419.040039,12507.099609,5874.899902,7056.649902,3462.909912,10109.870117,20522.259766,0.06
2012-04-03,1413.380005,12323.599609,5838.299805,6982.279785,3406.780029,10050.389648,20790.980469,0.075
2012-04-04,1398.959961,12178.700195,5703.799805,6784.060059,3313.469971,9819.990234,nan,0.07
2012-04-05,1398.079956,12103.099609,5723.700195,6775.259766,3319.810059,9767.610352,20593.00,0.07
2012-04-06,nan,nan,5723.700195,nan,nan,9688.450195,nan,nan
2012-04-09,1382.199951,12018.50,5723.700195,nan,nan,9546.259766,nan,0.075
2012-04-10,1358.589966,11935.299805,5595.600098,6606.430176,3217.600098,9538.019531,20356.240234,0.085
2012-04-11,1368.709961,12026.799805,5634.700195,6674.72998,3237.689941,9458.740234,20140.669922,0.085
2012-04-12,1387.569946,12214.700195,5710.50,6743.240234,3269.790039,9524.790039,20327.320312,0.085
2012-04-13,1370.26001,12040.400391,5651.799805,6583.899902,3189.090088,9637.990234,20701.039062,0.08
2012-04-16,1369.569946,12037.599609,5666.299805,6625.189941,3205.280029,9470.639648,20610.640625,0.075
2012-04-17,1390.780029,12136.900391,5767.00,6801.00,3292.51001,9464.709961,20562.310547,0.075
2012-04-18,1385.140015,12128.900391,5745.299805,6732.029785,3240.290039,9667.259766,20780.730469,0.065
2012-04-19,1376.920044,12153.700195,5744.600098,6671.220215,3174.02002,9588.379883,20995.009766,0.065
2012-04-20,1378.530029,12147.299805,5772.200195,6750.120117,3188.580078,9561.360352,21010.640625,0.065
2012-04-23,1366.939941,11989.00,5665.600098,6523.00,3098.370117,9542.169922,20624.390625,0.07
2012-04-24,1371.969971,11980.099609,5709.50,6590.410156,3169.320068,9468.040039,20677.160156,0.08
2012-04-25,1390.689941,12111.099609,5718.899902,6704.50,3233.459961,9561.009766,20646.289062,0.085
2012-04-26,1399.97998,12145.900391,5748.700195,6739.899902,3229.320068,9561.830078,20809.710938,0.085
2012-04-27,1403.359985,12237.799805,5777.100098,6801.319824,3266.27002,9520.889648,20741.449219,0.085
2012-04-30,1397.910034,12292.700195,5737.799805,6761.189941,3212.800049,nan,21094.210938,0.09
2012-05-01,1405.819946,12332.799805,5812.200195,nan,nan,9350.950195,nan,0.085
2012-05-02,1402.310059,12230.099609,5758.100098,6710.77002,3226.330078,9380.25,21309.080078,0.08
2012-05-03,1391.569946,12014.900391,5766.600098,6694.439941,3223.360107,nan,21249.529297,0.075
2012-05-04,1369.099976,11871.200195,5655.100098,6561.470215,3161.969971,nan,21086.00,0.07
2012-05-07,1369.579956,11860.700195,5655.100098,6569.47998,3214.219971,9119.139648,20536.650391,0.075
2012-05-08,1363.719971,11704.700195,5554.600098,6444.740234,3124.800049,9181.650391,20484.75,0.09
2012-05-09,1354.579956,11675.00,5530.100098,6475.310059,3118.649902,9045.05957,20330.640625,0.09
2012-05-10,1357.98999,11736.200195,5544.00,6518.00,3130.169922,9009.650391,20227.279297,0.09
2012-05-11,1353.390015,11694.700195,5575.50,6579.930176,3129.77002,8953.30957,19964.630859,0.09
2012-05-14,1338.349976,11488.50,5465.50,6451.970215,3057.98999,8973.839844,19735.039062,0.085
2012-05-15,1330.660034,11343.099609,5437.600098,6401.060059,3039.27002,8900.740234,19894.310547,0.09
2012-05-16,1324.800049,11326.099609,5405.299805,6384.259766,3048.669922,8801.169922,19259.830078,0.095
2012-05-17,1304.859985,11330.700195,5338.399902,6308.959961,3011.98999,8876.589844,19200.929688,0.09
2012-05-18,1295.219971,11280.599609,5267.600098,6271.220215,3008.00,8611.30957,18951.849609,0.075
2012-05-21,1315.98999,11280.599609,5304.50,6331.040039,3027.149902,8633.889648,18922.320312,0.06
2012-05-22,1316.630005,11451.799805,5403.299805,6435.600098,3084.090088,8729.290039,19039.150391,0.085
2012-05-23,1318.859985,11564.799805,5266.399902,6285.75,3003.27002,8556.599609,18786.189453,0.08
2012-05-24,1320.680054,11566.099609,5350.100098,6315.890137,3038.25,8563.379883,18666.400391,0.09
2012-05-25,1317.819946,11576.50,5351.50,6339.939941,3047.939941,8580.389648,18713.410156,0.08
2012-05-28,nan,11566.200195,5356.299805,6323.189941,3042.969971,8593.150391,18800.990234,nan
2012-05-29,1332.420044,11609.299805,5391.100098,6396.839844,3084.699951,8657.080078,19055.460938,0.075
2012-05-30,1313.319946,11433.200195,5297.299805,6280.799805,3015.580078,8633.19043,18690.220703,0.065
2012-05-31,1310.329956,11513.200195,5320.899902,6264.379883,3017.01001,8542.730469,18629.519531,0.06
2012-06-01,1278.040039,11361.200195,5260.200195,6050.290039,2950.469971,8440.25,18558.339844,0.065
2012-06-04,1278.180054,11335.799805,5260.200195,5978.22998,2954.48999,8295.629883,18185.589844,0.065
2012-06-05,1285.50,11507.700195,5260.200195,5969.399902,2986.100098,8382.00,18259.029297,0.08
2012-06-06,1315.130005,11633.400391,5384.100098,6093.990234,3058.439941,8533.530273,18520.529297,0.08
2012-06-07,1314.98999,11592.099609,5447.799805,6144.220215,3071.159912,8639.719727,18678.289062,0.08
2012-06-08,1325.660034,11500.599609,5435.100098,6130.819824,3051.689941,8459.259766,18502.339844,0.08
2012-06-11,1308.930054,11401.799805,5432.399902,6141.049805,3042.76001,8624.900391,18953.630859,0.075
2012-06-12,1324.180054,11497.299805,5473.700195,6161.240234,3046.909912,8536.719727,18872.560547,0.09
2012-06-13,1314.880005,11497.900391,5483.799805,6152.490234,3030.040039,8587.839844,19026.519531,0.09
2012-06-14,1329.099976,11466.400391,5467.100098,6138.609863,3032.449951,8568.889648,18808.400391,0.095
2012-06-15,1342.839966,11524.900391,5478.799805,6229.410156,3087.620117,8569.320312,19233.939453,0.085
2012-06-18,1344.780029,11601.099609,5491.100098,6248.200195,3066.189941,8721.019531,19427.810547,0.075
2012-06-19,1357.97998,11788.400391,5586.299805,6363.359863,3117.919922,8655.870117,19416.669922,0.09
2012-06-20,1355.689941,11759.299805,5622.299805,6392.129883,3126.52002,8752.30957,19518.849609,0.08
2012-06-21,1325.51001,11408.299805,5566.399902,6343.129883,3114.219971,8824.070312,19265.070312,0.075
2012-06-22,1335.02002,11435.50,5513.700195,6263.25,3090.899902,8798.349609,18995.130859,0.075
2012-06-25,1313.719971,11330.400391,5450.700195,6132.390137,3021.639893,8734.620117,18897.449219,0.075
2012-06-26,1319.98999,11334.400391,5447.00,6136.689941,3012.709961,8663.990234,18981.839844,0.095
2012-06-27,1331.849976,11410.900391,5523.899902,6228.990234,3063.120117,8730.490234,19176.949219,0.08
2012-06-28,1329.040039,11424.700195,5493.100098,6149.910156,3051.679932,8874.110352,19025.269531,0.075
2012-06-29,1362.160034,11596.599609,5571.200195,6416.279785,3196.649902,9006.780273,19441.460938,0.08
2012-07-02,1365.51001,11596.599609,5640.600098,6496.080078,3240.199951,9003.480469,19441.460938,0.07
2012-07-03,1374.02002,11848.799805,5687.700195,6578.209961,3271.199951,9066.589844,19735.529297,0.075
2012-07-04,nan,11913.900391,5684.50,6564.799805,3267.75,9104.169922,19709.75,nan
2012-07-05,1367.579956,11817.00,5692.600098,6535.560059,3229.360107,9079.799805,19809.130859,0.075
2012-07-06,1354.680054,11660.00,5662.600098,6410.109863,3168.790039,9020.75,19800.640625,0.07
2012-07-09,1352.459961,11634.700195,5627.299805,6387.569824,3156.800049,8896.879883,19428.089844,0.07
2012-07-10,1341.469971,11512.200195,5664.100098,6438.330078,3175.409912,8857.730469,19396.359375,0.09
2012-07-11,1341.449951,11544.599609,5664.50,6453.850098,3157.25,8851.00,19419.869141,0.09
2012-07-12,1334.76001,11425.50,5608.299805,6419.350098,3135.179932,8720.009766,19025.109375,0.095
2012-07-13,1356.780029,11514.50,5666.100098,6557.100098,3180.810059,8724.120117,19092.630859,0.09
2012-07-16,1353.640015,11521.200195,5662.399902,6565.720215,3179.899902,nan,19121.339844,0.085
2012-07-17,1363.670044,11571.200195,5629.100098,6577.640137,3176.969971,8755.00,19455.330078,0.095
2012-07-18,1372.780029,11579.200195,5685.799805,6684.419922,3235.399902,8726.740234,19239.880859,0.085
2012-07-19,1376.51001,11665.700195,5714.200195,6758.390137,3263.639893,8795.549805,19559.050781,0.08
2012-07-20,1362.660034,11622.900391,5651.799805,6630.02002,3193.889893,8669.870117,19640.800781,0.085
2012-07-23,1350.52002,11545.50,5533.899902,6419.330078,3101.530029,8508.320312,19053.470703,0.09
2012-07-24,1338.310059,11467.00,5499.200195,6390.410156,3074.679932,8488.089844,18903.199219,0.095
2012-07-25,1337.890015,11492.50,5498.299805,6406.52002,3081.73999,8365.900391,18877.330078,0.095
2012-07-26,1360.02002,11639.799805,5573.200195,6582.959961,3207.120117,8443.099609,18892.789062,0.10
2012-07-27,1385.969971,11766.400391,5627.200195,6689.399902,3280.189941,8566.639648,19274.960938,0.10
2012-07-30,1385.300049,11757.900391,5693.600098,6774.060059,3320.709961,8635.44043,19585.400391,0.09
2012-07-31,1379.319946,11664.700195,5635.299805,6772.259766,3291.659912,8695.05957,19796.810547,0.10
2012-08-01,1375.319946,11618.50,5712.799805,6754.459961,3321.560059,8641.849609,19820.380859,0.09
2012-08-02,1365.00,11506.50,5662.299805,6606.089844,3232.459961,8653.179688,19690.199219,0.085
2012-08-03,1390.98999,11662.599609,5787.299805,6865.660156,3374.189941,8555.110352,19666.179688,0.075
2012-08-06,1394.22998,11662.599609,5808.799805,6918.720215,3401.560059,8726.290039,19998.720703,0.075
2012-08-07,1401.349976,11863.50,5841.200195,6967.950195,3453.280029,8803.30957,20072.550781,0.10
2012-08-08,1402.219971,11781.00,5845.899902,6966.149902,3438.26001,8881.160156,20065.519531,0.105
2012-08-09,1402.800049,11858.099609,5851.50,6964.990234,3456.709961,8978.599609,20269.470703,0.11
2012-08-10,1405.869995,11890.900391,5847.100098,6944.560059,3435.620117,8891.44043,20136.119141,0.095
2012-08-13,1404.109985,11838.299805,5831.899902,6909.680176,3426.409912,8885.150391,20081.359375,0.095
2012-08-14,1403.930054,11853.599609,5864.799805,6974.390137,3450.27002,8929.879883,20291.679688,0.105
2012-08-15,1405.530029,11905.400391,5833.00,6946.799805,3449.199951,8925.040039,20052.289062,0.08
2012-08-16,1415.51001,12032.599609,5834.50,6996.290039,3480.48999,9092.759766,19962.949219,0.075
2012-08-17,1418.160034,12089.900391,5852.399902,7040.879883,3488.379883,9162.50,20116.070312,0.08
2012-08-20,1418.130005,12076.00,5824.399902,7033.680176,3480.580078,9171.160156,20104.269531,0.085
2012-08-21,1413.170044,12116.900391,5857.50,7089.319824,3513.280029,9156.919922,20100.089844,0.105
2012-08-22,1413.48999,12119.00,5774.200195,7017.75,3461.649902,9131.740234,19887.779297,0.10
2012-08-23,1402.079956,12062.50,5776.600098,6949.569824,3432.560059,9178.120117,20132.240234,0.095
2012-08-24,1411.130005,12082.200195,5776.600098,6971.069824,3433.209961,9070.759766,19880.029297,0.09
2012-08-27,1410.439941,12048.799805,5776.600098,7047.450195,3462.830078,9085.389648,19798.669922,0.095
2012-08-28,1409.300049,12009.900391,5775.700195,7002.680176,3431.550049,9033.290039,19811.800781,0.10
2012-08-29,1410.48999,12009.799805,5743.50,7010.569824,3413.889893,9069.80957,19788.509766,0.095
2012-08-30,1399.47998,11886.700195,5719.50,6895.490234,3379.110107,8983.780273,19552.910156,0.09
2012-08-31,1406.579956,11949.299805,5711.50,6970.790039,3413.070068,8839.910156,19482.570312,0.085
2012-09-03,nan,nan,5758.399902,7014.830078,3453.709961,8783.889648,19559.210938,nan
2012-09-04,1404.939941,11941.700195,5672.00,6932.580078,3399.040039,8775.509766,19429.910156,0.09
2012-09-05,1403.439941,11990.099609,5657.899902,6964.689941,3405.790039,8679.820312,19145.070312,0.10
2012-09-06,1432.119995,12139.700195,5777.299805,7167.330078,3509.879883,8680.570312,19209.300781,0.10
2012-09-07,1437.920044,12268.00,5794.799805,7214.50,3519.050049,8871.650391,19802.160156,0.10
2012-09-10,1429.079956,12215.400391,5793.200195,7213.700195,3506.050049,8869.370117,19827.169922,0.095
2012-09-11,1433.560059,12220.50,5792.200195,7310.109863,3537.300049,8807.379883,19857.880859,0.10
2012-09-12,1436.560059,12232.599609,5782.100098,7343.529785,3543.790039,8959.959961,20075.390625,0.095
2012-09-13,1459.98999,12360.200195,5819.899902,7310.319824,3502.090088,8995.150391,20047.630859,0.095
2012-09-14,1465.77002,12499.50,5915.600098,7412.129883,3581.580078,9159.389648,20629.779297,0.095
2012-09-17,1461.189941,12446.900391,5893.50,7403.689941,3553.689941,nan,20658.109375,0.09
2012-09-18,1459.319946,12422.700195,5868.200195,7347.689941,3512.689941,9123.769531,20601.929688,0.10
2012-09-19,1461.050049,12436.200195,5888.50,7390.759766,3531.820068,9232.209961,20841.910156,0.105
2012-09-20,1460.26001,12409.299805,5854.600098,7389.490234,3509.919922,9086.980469,20590.919922,0.105
2012-09-21,1460.150024,12383.599609,5852.600098,7451.620117,3530.719971,9110.00,20734.939453,0.10
2012-09-24,1456.890015,12313.50,5838.799805,7413.160156,3497.219971,9069.290039,20694.699219,0.095
2012-09-25,1441.589966,12257.200195,5859.700195,7425.109863,3513.810059,9091.540039,20698.679688,0.105
2012-09-26,1433.319946,12232.900391,5768.100098,7276.509766,3414.840088,8906.700195,20527.730469,0.10
2012-09-27,1447.150024,12338.900391,5779.399902,7290.02002,3439.320068,8949.870117,20762.289062,0.085
2012-09-28,1440.670044,12317.50,5742.100098,7216.149902,3354.820068,8870.160156,20840.380859,0.09
2012-10-01,1444.48999,12370.200195,5820.50,7326.72998,3434.97998,8796.509766,20840.380859,0.08
2012-10-02,1445.75,12391.200195,5809.50,7305.859863,3414.22998,8786.049805,nan,0.09
2012-10-03,1450.98999,12359.50,5825.799805,7322.080078,3406.02002,8746.870117,20888.279297,0.085
2012-10-04,1461.400024,12447.700195,5827.799805,7305.209961,3401.199951,8824.589844,20907.949219,0.095
2012-10-05,1460.930054,12419.00,5871.00,7397.870117,3457.040039,8863.299805,21012.380859,0.10
2012-10-08,1455.880005,12419.00,5841.700195,7291.209961,3406.530029,nan,20824.560547,0.095
2012-10-09,1441.47998,12273.599609,5810.299805,7234.529785,3382.780029,8769.589844,20937.279297,0.095
2012-10-10,1432.560059,12212.400391,5776.700195,7205.22998,3365.870117,8596.230469,20919.599609,0.095
2012-10-11,1432.839966,12234.00,5829.799805,7281.700195,3413.719971,8546.780273,20999.050781,0.095
2012-10-12,1428.589966,12202.00,5793.299805,7232.490234,3389.080078,8534.120117,21136.429688,0.10
2012-10-15,1440.130005,12230.00,5805.600098,7261.25,3420.280029,8577.929688,21148.25,0.095
2012-10-16,1454.920044,12407.700195,5870.50,7376.27002,3500.939941,8701.30957,21207.070312,0.10
2012-10-17,1460.910034,12461.299805,5910.899902,7394.549805,3527.50,8806.549805,21416.640625,0.105
2012-10-18,1457.339966,12466.099609,5917.100098,7437.22998,3535.179932,8982.860352,21518.710938,0.095
2012-10-19,1433.189941,12416.00,5896.200195,7380.640137,3504.560059,9002.679688,21551.759766,0.09
2012-10-22,1433.819946,12403.50,5882.899902,7328.049805,3483.25,9010.709961,21697.550781,0.09
2012-10-23,1413.109985,12225.799805,5797.899902,7173.689941,3406.50,9014.25,nan,0.10
2012-10-24,1408.75,12195.00,5804.799805,7192.850098,3426.48999,8954.299805,21763.779297,0.105
2012-10-25,1412.969971,12300.200195,5805.100098,7200.22998,3411.530029,9055.200195,21810.230469,0.11
2012-10-26,1411.939941,12300.299805,5806.700195,7231.850098,3435.090088,8933.05957,21545.570312,0.105
2012-10-29,nan,12312.799805,5795.100098,7203.160156,3408.889893,8929.339844,21511.050781,nan
2012-10-30,nan,12377.00,5849.899902,7284.399902,3459.439941,8841.980469,21428.580078,nan
2012-10-31,1412.160034,12422.900391,5782.700195,7260.629883,3429.27002,8928.290039,21641.820312,0.105
2012-11-01,1427.589966,12499.799805,5861.899902,7335.669922,3475.399902,8946.870117,21821.869141,0.09
2012-11-02,1414.199951,12380.400391,5868.600098,7363.850098,3492.459961,9051.219727,22111.330078,0.09
2012-11-05,1417.26001,12352.799805,5839.100098,7326.470215,3448.50,9007.44043,22006.400391,0.09
2012-11-06,1428.390015,12361.200195,5884.899902,7377.759766,3478.659912,8975.150391,21944.429688,0.10
2012-11-07,1394.530029,12230.599609,5791.600098,7232.830078,3409.590088,8972.889648,22099.849609,0.09
